Date,MOVE,10Yyr
5/10/2000,117.07,0.1091
5/11/2000,112.89,0.0111
5/12/2000,110.17,-0.1029
5/15/2000,110.52,0.0661
5/16/2000,98.96,0.0221
5/17/2000,101.45,-0.0719
5/18/2000,105.6,-0.0439
5/19/2000,108.89,0.0461
5/22/2000,105.15,0.0551
5/23/2000,103.02,0.0041
5/24/2000,102.78,-0.0349
5/25/2000,99.64,0.0761
5/26/2000,103.78,0.0631
5/29/2000,103.78,0.0051
5/30/2000,105.47,-0.0499
5/31/2000,103.1,0.1041
6/1/2000,101.26,0.0811
6/2/2000,98.23,0.0391
6/5/2000,96.08,0.0301
6/6/2000,99.32,0.0001
6/7/2000,104.65,-0.0189
6/8/2000,104.83,0.0171
6/9/2000,102.64,-0.0019
6/12/2000,98.27,0.0551
6/13/2000,97.43,-0.0449
6/14/2000,98.75,0.0751
6/15/2000,92.95,-0.0089
6/16/2000,92.95,0.0791
6/19/2000,92.82,-0.0279
6/20/2000,92.68,-0.0209
6/21/2000,95.85,-0.0929
6/22/2000,100.71,0.0091
6/23/2000,100.69,-0.0809
6/26/2000,98.21,0.0831
6/27/2000,99.94,0.0171
6/28/2000,98.11,-0.0149
6/29/2000,96.62,0.0731
6/30/2000,96.62,-0.0039
7/3/2000,99.87,0.0421
7/4/2000,99.87,0.0001
7/5/2000,101.03,0.0051
7/6/2000,101.11,-0.0639
7/7/2000,101.11,0.0471
7/10/2000,95.58,-0.0339
7/11/2000,95.58,-0.0129
7/12/2000,95.93,-0.0319
7/13/2000,97.64,0.0751
7/14/2000,96.65,-0.0909
7/17/2000,96,-0.0519
7/18/2000,95.22,0.0071
7/19/2000,94.68,-0.0129
7/20/2000,92.74,0.1521
7/21/2000,90.1,0.0041
7/24/2000,89.71,-0.0359
7/25/2000,89.04,0.0061
7/26/2000,88.38,0.0011
7/27/2000,86.56,0.0271
7/28/2000,86.05,-0.0339
7/31/2000,87.04,0.0031
8/1/2000,87.33,0.0471
8/2/2000,95.72,0.0081
8/3/2000,95.37,0.0241
8/4/2000,89.78,0.0511
8/7/2000,85.39,-0.0549
8/8/2000,82.93,0.0361
8/9/2000,82.23,0.0041
8/10/2000,84.06,0.1531
8/11/2000,84.06,-0.0269
8/14/2000,79.26,0.0191
8/15/2000,80.17,-0.0309
8/16/2000,78.43,-0.0359
8/17/2000,80.04,0.0281
8/18/2000,80.38,0.0371
8/21/2000,80.38,-0.0079
8/22/2000,75.5,0.0061
8/23/2000,77.05,0.0481
8/24/2000,77.05,0.0081
8/25/2000,75.81,-0.0099
8/28/2000,75.24,-0.0479
8/29/2000,75.75,-0.0309
8/30/2000,76.86,0.0081
8/31/2000,79.54,0.0751
9/1/2000,77.86,0.0461
9/4/2000,77.86,-0.0039
9/5/2000,77.41,-0.0059
9/6/2000,84.12,-0.0349
9/7/2000,84.1,-0.0279
9/8/2000,86.6,0.0131
9/11/2000,84.19,-0.0269
9/12/2000,82.28,-0.0059
9/13/2000,82.21,0.0481
9/14/2000,82.22,-0.0609
9/15/2000,86.71,-0.0549
9/18/2000,89.59,-0.0309
9/19/2000,84.89,0.0191
9/20/2000,83.77,-0.0449
9/21/2000,82.77,0.0741
9/22/2000,85.23,-0.0249
9/25/2000,82.82,0.0111
9/26/2000,85.29,0.0351
9/27/2000,85.29,-0.0189
9/28/2000,82.76,0.0091
9/29/2000,82.81,0.0101
10/2/2000,83.08,-0.0209
10/3/2000,83.08,-0.0439
10/4/2000,83.67,-0.0189
10/5/2000,80.23,0.0341
10/6/2000,79.23,0.0401
10/9/2000,79.23,-0.0109
10/10/2000,80.03,0.0511
10/11/2000,82.04,-0.0019
10/12/2000,89.08,0.0651
10/13/2000,88.89,-0.0149
10/16/2000,84.4,-0.0079
10/17/2000,87.26,0.0591
10/18/2000,87.31,0.0061
10/19/2000,87.29,0.0121
10/20/2000,84.59,0.0231
10/23/2000,81.34,0.0481
10/24/2000,82.08,-0.0309
10/25/2000,85.96,-0.0689
10/26/2000,85.56,-0.0059
10/27/2000,85.23,-0.0229
10/30/2000,85.61,-0.0189
10/31/2000,87.12,-0.0189
11/1/2000,77.96,0.0091
11/2/2000,83.54,0.0041
11/3/2000,82.94,-0.0889
11/6/2000,82.31,-0.0279
11/7/2000,83.02,-0.0109
11/8/2000,82.17,0.0111
11/9/2000,86.06,0.0301
11/10/2000,85.71,0.0421
11/13/2000,85.71,0.0171
11/14/2000,83.19,0.0111
11/15/2000,80.41,0.0441
11/16/2000,78.63,0.0421
11/17/2000,73.41,-0.0349
11/20/2000,72.32,0.0271
11/21/2000,73.01,0.0251
11/22/2000,75.62,0.0281
11/23/2000,75.62,0.0121
11/24/2000,75.93,-0.0119
11/27/2000,71.29,0.0001
11/28/2000,71.25,0.0421
11/29/2000,78.17,0.0581
11/30/2000,91.93,0.0561
12/1/2000,87.69,-0.0349
12/4/2000,86.68,-0.0479
12/5/2000,88.83,0.1331
12/6/2000,93.69,0.0921
12/7/2000,98.22,0.0171
12/8/2000,98.44,0.0101
12/11/2000,96.04,-0.0629
12/12/2000,96.16,0.0161
12/13/2000,96.16,0.0881
12/14/2000,101.26,0.0451
12/15/2000,110.01,0.0331
12/18/2000,115.05,0.0101
12/19/2000,104.38,-0.0179
12/20/2000,124.48,0.1511
12/21/2000,121.36,0.0121
12/22/2000,121.36,0.0191
12/25/2000,121.36,-0.0019
12/26/2000,114.17,-0.0479
12/27/2000,102.13,-0.0479
12/28/2000,105.33,-0.0139
12/29/2000,104.91,0.0061
1/1/2001,104.91,-0.0019
1/2/2001,113.93,0.1991
1/3/2001,112.96,-0.2429
1/4/2001,114.51,0.1191
1/5/2001,117.05,0.1081
1/8/2001,119.37,-0.0249
1/9/2001,117.13,-0.0439
1/10/2001,114.05,-0.1039
1/11/2001,112.05,-0.0059
1/12/2001,110.86,-0.1399
1/15/2001,110.86,0.0081
1/16/2001,104.97,0.0121
1/17/2001,103.31,0.0551
1/18/2001,109.29,0.0611
1/19/2001,109.61,-0.0539
1/22/2001,110.42,-0.0569
1/23/2001,112.23,-0.0559
1/24/2001,113.54,-0.0239
1/25/2001,113.54,0.0601
1/26/2001,104.24,-0.0229
1/29/2001,100.27,-0.0349
1/30/2001,100.27,0.0741
1/31/2001,103.02,0.1151
2/1/2001,104.67,0.0281
2/2/2001,101.34,-0.0619
2/5/2001,100.28,-0.0189
2/6/2001,97.88,-0.0159
2/7/2001,101.58,-0.0039
2/8/2001,101.57,0.0981
2/9/2001,104.53,0.0591
2/12/2001,108.23,-0.0159
2/13/2001,103.48,-0.0239
2/14/2001,99.39,-0.0939
2/15/2001,102.34,-0.0019
2/16/2001,107.02,0.0571
2/19/2001,107.02,0.0121
2/20/2001,105.33,-0.0079
2/21/2001,105.52,-0.0339
2/22/2001,106.56,-0.0169
2/23/2001,112.96,0.0591
2/26/2001,110.88,0.0631
2/27/2001,111.85,0.0821
2/28/2001,110.77,0.0561
3/1/2001,110.14,0.0221
3/2/2001,110.68,-0.0729
3/5/2001,104.86,-0.0289
3/6/2001,100.99,0.0051
3/7/2001,108.84,0.0721
3/8/2001,104.45,0.0101
3/9/2001,98.57,-0.0399
3/12/2001,100.89,0.0381
3/13/2001,103.75,-0.0379
3/14/2001,111.25,0.1111
3/15/2001,112.81,0.0321
3/16/2001,115.01,0.0161
3/19/2001,111.48,-0.0429
3/20/2001,107.57,0.0551
3/21/2001,107.57,-0.0199
3/22/2001,113.97,0.0221
3/23/2001,111.01,-0.0589
3/26/2001,106.04,-0.0539
3/27/2001,108.07,-0.1419
3/28/2001,111.47,0.0361
3/29/2001,110.3,-0.0219
3/30/2001,111.55,0.0801
4/2/2001,111.37,-0.0599
4/3/2001,113.62,0.0481
4/4/2001,114.3,0.0151
4/5/2001,108.52,-0.0589
4/6/2001,109.3,0.0831
4/9/2001,103.08,-0.0419
4/10/2001,99.68,-0.1509
4/11/2001,100.03,-0.0359
4/12/2001,98.25,-0.0499
4/13/2001,98.25,0.0061
4/16/2001,100.04,-0.0909
4/17/2001,102.17,0.0291
4/18/2001,108.73,0.0791
4/19/2001,106.8,-0.1479
4/20/2001,109.1,0.0061
4/23/2001,110.06,0.1111
4/24/2001,107.67,-0.0319
4/25/2001,102.4,-0.0469
4/26/2001,103.68,0.0641
4/27/2001,103.68,-0.1359
4/30/2001,108.72,-0.0099
5/1/2001,105.05,0.0461
5/2/2001,110.09,0.0041
5/3/2001,104.8,0.0831
5/4/2001,99.5,0.0001
5/7/2001,95.72,0.0081
5/8/2001,95.47,-0.0479
5/9/2001,99.74,0.0711
5/10/2001,102.58,-0.1209
5/11/2001,109.28,-0.1519
5/14/2001,106.35,0.0271
5/15/2001,101.45,-0.0919
5/16/2001,103.27,0.0671
5/17/2001,104.76,0.0381
5/18/2001,107.92,0.0021
5/21/2001,107.92,0.0311
5/22/2001,106.72,-0.0359
5/23/2001,107.08,0.0091
5/24/2001,109.4,-0.0899
5/25/2001,111.15,-0.0199
5/28/2001,111.15,0.0171
5/29/2001,106.41,-0.0209
5/30/2001,106.41,0.0061
5/31/2001,105.49,0.1281
6/1/2001,96.78,0.0171
6/4/2001,92.11,0.0231
6/5/2001,95.6,0.0721
6/6/2001,101.02,0.0141
6/7/2001,101.7,-0.0689
6/8/2001,99.34,-0.0319
6/11/2001,98.01,0.0721
6/12/2001,100.41,0.0311
6/13/2001,97.81,-0.0099
6/14/2001,99.81,0.0421
6/15/2001,98.6,-0.0109
6/18/2001,97.7,-0.0189
6/19/2001,97.3,0.0151
6/20/2001,96.52,0.0311
6/21/2001,95.31,0.0331
6/22/2001,96.9,0.0571
6/25/2001,96.22,-0.0149
6/26/2001,98.83,-0.0939
6/27/2001,95.22,-0.0109
6/28/2001,95.89,-0.0989
6/29/2001,96.6,-0.0779
7/2/2001,95.43,0.0901
7/3/2001,94.05,-0.0579
7/4/2001,94.05,0.0021
7/5/2001,93.64,-0.0129
7/6/2001,92.87,0.0321
7/9/2001,90.7,0.0321
7/10/2001,93.39,0.0531
7/11/2001,98.3,-0.0149
7/12/2001,100.06,0.0551
7/13/2001,99.19,0.0171
7/16/2001,98.47,0.0441
7/17/2001,95.01,-0.0309
7/18/2001,97.61,0.1131
7/19/2001,92.08,-0.0149
7/20/2001,92.9,-0.0229
7/23/2001,91.31,0.0251
7/24/2001,92.78,-0.0059
7/25/2001,92.4,-0.0719
7/26/2001,92.21,0.0531
7/27/2001,94.71,0.0311
7/30/2001,94.71,0.0321
7/31/2001,91.15,0.0121
8/1/2001,92.26,-0.0169
8/2/2001,90.46,-0.0799
8/3/2001,89.8,-0.0059
8/6/2001,88.1,0.0041
8/7/2001,87.91,-0.0149
8/8/2001,93.9,0.1181
8/9/2001,94.2,0.0161
8/10/2001,93.96,0.0541
8/13/2001,94.75,0.0041
8/14/2001,94.25,0.0101
8/15/2001,96.51,-0.0339
8/16/2001,96.33,0.0601
8/17/2001,102.72,0.1011
8/20/2001,100.62,-0.0629
8/21/2001,99.84,0.0381
8/22/2001,97.59,-0.0299
8/23/2001,96.5,0.0141
8/24/2001,95.12,-0.0419
8/27/2001,93.61,-0.0019
8/28/2001,93.63,0.0881
8/29/2001,95.39,0.0651
8/30/2001,97.57,-0.0409
8/31/2001,94.28,-0.0199
9/3/2001,94.28,0.0061
9/4/2001,97.01,-0.1329
9/5/2001,103.22,-0.0079
9/6/2001,105.73,0.0941
9/7/2001,105.41,0.0831
9/10/2001,105.64,-0.0449
9/11/2001,105.64,0.0261
9/12/2001,105.64,0.0001
9/13/2001,140.28,0.1861
9/14/2001,145.47,0.0701
9/17/2001,136.01,-0.0699
9/18/2001,119.54,-0.0839
9/19/2001,123.31,0.0161
9/20/2001,126.02,-0.0509
9/21/2001,120.4,0.0511
9/24/2001,111.56,-0.0249
9/25/2001,117.1,0.0161
9/26/2001,116.58,0.0721
9/27/2001,118.46,0.0801
9/28/2001,115.96,-0.0399
10/1/2001,118.62,0.0481
10/2/2001,110.53,0.0391
10/3/2001,118.67,0.0331
10/4/2001,113.78,-0.0379
10/5/2001,107.44,0.0021
10/8/2001,107.44,-0.0019
10/9/2001,106.97,-0.0869
10/10/2001,107.76,-0.0039
10/11/2001,107.16,-0.0689
10/12/2001,109.31,-0.0029
10/15/2001,110.81,0.0701
10/16/2001,111.42,0.0401
10/17/2001,112.83,-0.0079
10/18/2001,111.77,-0.0099
10/19/2001,108.65,-0.0439
10/22/2001,105.33,-0.0119
10/23/2001,104.22,-0.0099
10/24/2001,101.96,0.0471
10/25/2001,106.32,0.0451
10/26/2001,105.97,0.0221
10/29/2001,102.64,0.0491
10/30/2001,106.22,0.0701
10/31/2001,117.52,0.1781
11/1/2001,116.71,-0.0079
11/2/2001,116.07,-0.1179
11/5/2001,116.5,0.0621
11/6/2001,110.68,0.0401
11/7/2001,118.54,0.0781
11/8/2001,117.43,-0.1079
11/9/2001,119.65,-0.0169
11/12/2001,119.65,0.0001
11/13/2001,113.83,-0.0749
11/14/2001,113.73,-0.1609
11/15/2001,131.28,-0.2229
11/16/2001,146.71,-0.0809
11/19/2001,137.22,0.0451
11/20/2001,135.47,-0.0649
11/21/2001,141.89,-0.1499
11/22/2001,141.89,0.0471
11/23/2001,144.32,-0.0209
11/26/2001,142.54,-0.0279
11/27/2001,149.26,0.0961
11/28/2001,153.39,-0.0059
11/29/2001,148.26,0.1691
11/30/2001,138.92,0.0041
12/3/2001,122.86,0.0651
12/4/2001,116.46,0.0271
12/5/2001,143.5,-0.2329
12/6/2001,145.27,-0.1199
12/7/2001,165.03,-0.1539
12/10/2001,156.38,0.0691
12/11/2001,145.32,0.0471
12/12/2001,149.66,0.0461
12/13/2001,151.7,-0.0679
12/14/2001,159.9,-0.1149
12/17/2001,166.51,0.0021
12/18/2001,163.75,0.0651
12/19/2001,164.38,0.0741
12/20/2001,156.9,0.0171
12/21/2001,141.22,-0.0539
12/24/2001,141.25,-0.0519
12/25/2001,141.25,0.0001
12/26/2001,137.23,-0.0629
12/27/2001,137.07,0.1341
12/28/2001,137.36,-0.0479
12/31/2001,137.36,0.0621
1/1/2002,137.36,0.0191
1/2/2002,146.07,-0.1279
1/3/2002,146.64,0.0491
1/4/2002,135.25,-0.0169
1/7/2002,119.71,0.0791
1/8/2002,117.51,-0.0309
1/9/2002,118.89,0.0291
1/10/2002,118.05,0.0721
1/11/2002,120.51,0.1131
1/14/2002,118.14,-0.0099
1/15/2002,118.84,0.0411
1/16/2002,119.43,-0.0039
1/17/2002,121.61,-0.0859
1/18/2002,119.67,0.0311
1/21/2002,119.67,0.0021
1/22/2002,118.53,-0.0269
1/23/2002,118.37,-0.1099
1/24/2002,117.76,0.0211
1/25/2002,117.59,-0.0629
1/28/2002,116.42,-0.0019
1/29/2002,119.17,0.1311
1/30/2002,115.35,-0.0719
1/31/2002,115.05,-0.0189
2/1/2002,115.05,0.0481
2/4/2002,115.77,0.0831
2/5/2002,118.01,0.0081
2/6/2002,121.44,-0.0289
2/7/2002,122.27,-0.0159
2/8/2002,116.47,0.0601
2/11/2002,111.84,-0.0279
2/12/2002,113.4,-0.0679
2/13/2002,115.8,-0.0119
2/14/2002,110.38,0.0421
2/15/2002,111.9,0.0701
2/18/2002,111.9,0.0121
2/19/2002,111.64,-0.0099
2/20/2002,111.34,-0.0159
2/21/2002,107.88,0.0361
2/22/2002,108.64,0.0221
2/25/2002,107.34,-0.0179
2/26/2002,113.9,-0.0779
2/27/2002,106.48,0.0941
2/28/2002,105.22,-0.0439
3/1/2002,108.13,-0.1039
3/4/2002,109,-0.0179
3/5/2002,109.87,-0.0019
3/6/2002,118.03,-0.0509
3/7/2002,125.54,-0.1749
3/8/2002,126.35,-0.0979
3/11/2002,123.95,0.0051
3/12/2002,124.5,0.0101
3/13/2002,120.2,0.0311
3/14/2002,121.33,-0.1299
3/15/2002,124.59,0.0821
3/18/2002,118,0.0271
3/19/2002,117.07,0.0141
3/20/2002,121.05,-0.1199
3/21/2002,123.33,0.0411
3/22/2002,127.03,-0.0389
3/25/2002,120.81,-0.0039
3/26/2002,117.87,0.0631
3/27/2002,117.91,0.0041
3/28/2002,119.52,-0.0589
3/29/2002,119.52,0.0041
4/1/2002,119.7,-0.0299
4/2/2002,117.2,0.0851
4/3/2002,125.36,0.0631
4/4/2002,124.31,0.0201
4/5/2002,120.67,0.0521
4/8/2002,119.64,-0.0559
4/9/2002,117.1,0.0601
4/10/2002,118.74,-0.0309
4/11/2002,118.81,0.0271
4/12/2002,114.03,0.0501
4/15/2002,109.64,0.0181
4/16/2002,111.67,-0.0539
4/17/2002,108.62,-0.0409
4/18/2002,101.64,0.0351
4/19/2002,100.46,0.0019
4/22/2002,95.93,0.0208
4/23/2002,96.3,0.0146
4/24/2002,99.22,0.0498
4/25/2002,102.48,0.0186
4/26/2002,100.27,0.0392
4/29/2002,99.26,-0.066
4/30/2002,101.45,0.0352
5/1/2002,101.09,0.0269
5/2/2002,100.61,-0.0351
5/3/2002,93.02,0.0392
5/6/2002,91.92,-0.0102
5/7/2002,91.84,0.0104
5/8/2002,108.6,-0.1621
5/9/2002,107.79,0.0544
5/10/2002,103.19,0.0457
5/13/2002,101.73,-0.1043
5/14/2002,105.05,-0.0547
5/15/2002,102.95,0.0316
5/16/2002,99.61,0.0776
5/17/2002,100.88,-0.084
5/20/2002,99.51,0.0525
5/21/2002,101.55,0.0502
5/22/2002,104.84,0.0355
5/23/2002,106.44,-0.0354
5/24/2002,103.02,0.004
5/27/2002,103.02,0.0084
5/28/2002,101.87,0.0084
5/29/2002,103.66,0.0667
5/30/2002,103.29,0.0414
5/31/2002,104.51,-0.0228
6/3/2002,103.94,0.0456
6/4/2002,113.46,-0.0289
6/5/2002,113.42,-0.0206
6/6/2002,112.11,0.0724
6/7/2002,106.68,-0.0911
6/10/2002,100.32,0.0395
6/11/2002,101.55,0.0538
6/12/2002,101.46,0.0104
6/13/2002,101.97,0.0638
6/14/2002,110.83,0.1021
6/17/2002,107.65,-0.0467
6/18/2002,108.55,0.0103
6/19/2002,115.04,0.1077
6/20/2002,117.01,-0.0627
6/21/2002,115.78,0.0225
6/24/2002,117.35,-0.061
6/25/2002,117.02,0.0103
6/26/2002,124.75,0.0754
6/27/2002,121.7,-0.0792
6/28/2002,119.6,0.0246
7/1/2002,109.54,0.0164
7/2/2002,110.7,0.0549
7/3/2002,117.06,-0.0384
7/4/2002,117.06,0.0022
7/5/2002,109.82,-0.0941
7/8/2002,101.41,0.0616
7/9/2002,98.88,0.0694
7/10/2002,108.95,0.1132
7/11/2002,114.21,-0.024
7/12/2002,120.19,0.0645
7/15/2002,126.63,-0.0541
7/16/2002,116.82,-0.0544
7/17/2002,113.39,-0.0019
7/18/2002,112.79,0.0769
7/19/2002,114.96,0.0864
7/22/2002,121.69,0.0758
7/23/2002,129.62,0.0379
7/24/2002,134.01,-0.0792
7/25/2002,133.97,0.1052
7/26/2002,133.88,-0.0015
7/29/2002,131.1,-0.1791
7/30/2002,128.23,-0.024
7/31/2002,132.29,0.1263
8/1/2002,132.7,0.0696
8/2/2002,134.8,0.099
8/5/2002,138.3,0.0823
8/6/2002,138.8,-0.1232
8/7/2002,153.83,0.0278
8/8/2002,145.96,-0.0906
8/9/2002,145.52,0.1396
8/12/2002,143.4,0.0401
8/13/2002,139.77,0.1299
8/14/2002,147.94,-0.0341
8/15/2002,150.69,-0.0607
8/16/2002,158.55,-0.1441
8/19/2002,148.84,0.0407
8/20/2002,155.85,0.1364
8/21/2002,155.84,-0.0495
8/22/2002,149.46,-0.1194
8/23/2002,152.29,0.0833
8/26/2002,148.71,0.0098
8/27/2002,147.39,-0.0578
8/28/2002,139.99,0.0696
8/29/2002,139.93,0.0748
8/30/2002,137.63,-0.0034
9/2/2002,137.63,0.0078
9/3/2002,140.89,0.1706
9/4/2002,141.53,0.002
9/5/2002,142.34,0.0359
9/6/2002,141.73,-0.0862
9/9/2002,136.34,-0.0471
9/10/2002,140.31,0.0645
9/11/2002,140.88,-0.0642
9/12/2002,138.48,0.0985
9/13/2002,137.31,0.0549
9/16/2002,136.05,-0.0073
9/17/2002,134.49,0.0955
9/18/2002,135.05,-0.024
9/19/2002,138.08,0.0653
9/20/2002,143.45,-0.0088
9/23/2002,143.92,0.0908
9/24/2002,146.11,0.0498
9/25/2002,140.53,-0.1028
9/26/2002,144.53,-0.0164
9/27/2002,143.28,0.1057
9/30/2002,145.67,0.0643
10/1/2002,144.58,-0.1209
10/2/2002,148.84,0.0482
10/3/2002,139.25,-0.0163
10/4/2002,139.87,0.019
10/7/2002,135.1,0.0516
10/8/2002,133.51,-0.0199
10/9/2002,136.2,0.0662
10/10/2002,132.19,-0.0895
10/11/2002,137.19,-0.1215
10/14/2002,137.19,-0.0073
10/15/2002,139.98,-0.207
10/16/2002,147.22,-0.0552
10/17/2002,153.47,-0.1521
10/18/2002,148.77,0.095
10/21/2002,147.58,-0.1456
10/22/2002,146.35,-0.0073
10/23/2002,141.79,0.0275
10/24/2002,137.76,0.1164
10/25/2002,134.76,0.0234
10/28/2002,135.9,0.006
10/29/2002,136.16,0.1474
10/30/2002,131.31,-0.0227
10/31/2002,135.44,0.0686
11/1/2002,135.24,-0.1119
11/4/2002,134.37,-0.0381
11/5/2002,136.86,-0.0268
11/6/2002,130.38,0.0367
11/7/2002,124.05,0.1415
11/8/2002,124.24,0.0359
11/11/2002,124.24,0.0171
11/12/2002,120.21,-0.0093
11/13/2002,122.88,0.0095
11/14/2002,130.29,-0.2167
11/15/2002,132.35,0.027
11/18/2002,129.14,0.0327
11/19/2002,126.49,0.0192
11/20/2002,125.87,-0.0804
11/21/2002,127.02,-0.0946
11/22/2002,126.27,-0.0253
11/25/2002,120.84,0.004
11/26/2002,120.81,0.1086
11/27/2002,128.31,-0.1927
11/28/2002,128.31,0.0078
11/29/2002,127.52,0.0452
12/2/2002,127.52,-0.0234
12/3/2002,130.64,0.0275
12/4/2002,131.06,0.0508
12/5/2002,130.44,0.0137
12/6/2002,128.46,0.0544
12/9/2002,122.96,0.0484
12/10/2002,115.59,-0.0114
12/11/2002,118.33,0.0232
12/12/2002,117.16,0.0001
12/13/2002,116.21,-0.0443
12/16/2002,120.33,-0.0914
12/17/2002,119.83,0.0352
12/18/2002,118.63,0.0894
12/19/2002,124.07,0.0962
12/20/2002,125.25,-0.019
12/23/2002,124.78,-0.0133
12/24/2002,121.25,0.0366
12/25/2002,121.25,0.002
12/26/2002,118.61,0.0308
12/27/2002,123.87,0.0934
12/30/2002,123.72,0.0135
12/31/2002,123.89,-0.021
1/1/2003,123.89,-0.0014
1/2/2003,130.87,-0.2129
1/3/2003,130.87,0.0137
1/6/2003,124.83,-0.0348
1/7/2003,117.53,0.0466
1/8/2003,119.42,-0.0115
1/9/2003,125.08,-0.162
1/10/2003,120.02,0.0471
1/13/2003,119.79,0.0119
1/14/2003,114.16,0.0431
1/15/2003,115.35,0.0176
1/16/2003,115.15,-0.0175
1/17/2003,116.02,0.0683
1/20/2003,116.02,-0.0058
1/21/2003,114.8,0.0448
1/22/2003,109.94,0.056
1/23/2003,107.73,-0.021
1/24/2003,109.41,0.0078
1/27/2003,117.73,-0.0346
1/28/2003,116.89,-0.0057
1/29/2003,114.49,-0.0524
1/30/2003,115.62,0.0603
1/31/2003,110.89,-0.0018
2/3/2003,109.12,-0.029
2/4/2003,112.06,0.0718
2/5/2003,122.13,-0.0755
2/6/2003,117.22,0.0506
2/7/2003,115.49,0.0157
2/10/2003,114.07,-0.0348
2/11/2003,112.32,0.0078
2/12/2003,113.14,0.0486
2/13/2003,116.34,0.0313
2/14/2003,116.34,-0.084
2/17/2003,116.34,-0.0017
2/18/2003,115.78,0.0135
2/19/2003,107.13,0.067
2/20/2003,109.17,0.0153
2/21/2003,104.85,-0.0208
2/24/2003,104.05,0.0438
2/25/2003,103.1,0.0248
2/26/2003,114.16,0.0549
2/27/2003,103.8,0.0284
2/28/2003,105.36,0.0471
3/3/2003,101.76,0.017
3/4/2003,100.94,0.0264
3/5/2003,103.15,0.0188
3/6/2003,102.84,-0.0279
3/7/2003,104.6,0.0153
3/10/2003,105.98,0.0801
3/11/2003,104.28,-0.0202
3/12/2003,104.33,0.0002
3/13/2003,110.99,-0.1647
3/14/2003,110.35,0.0455
3/17/2003,118.37,-0.1381
3/18/2003,124.88,-0.0668
3/19/2003,130.28,-0.0789
3/20/2003,125.83,0.031
3/21/2003,124.18,-0.1496
3/24/2003,119.97,0.1381
3/25/2003,116.45,0.0233
3/26/2003,116.3,0.0136
3/27/2003,115.06,0.0059
3/28/2003,114.5,0.0251
3/31/2003,112.09,0.1017
4/1/2003,109.66,-0.0134
4/2/2003,116.79,-0.1189
4/3/2003,115.94,0.0194
4/4/2003,114.37,-0.0424
4/7/2003,113.48,-0.0251
4/8/2003,110.08,0.0446
4/9/2003,105.88,0.0368
4/10/2003,103.57,-0.0463
4/11/2003,103.66,-0.029
4/14/2003,102.72,-0.0427
4/15/2003,98.57,0.0293
4/16/2003,96.03,0.0467
4/17/2003,96.2,-0.0175
4/18/2003,96.2,0.0001
4/21/2003,95.8,-0.0252
4/22/2003,98.57,0.0176
4/23/2003,95.79,-0.0116
4/24/2003,92.43,0.0565
4/25/2003,91.66,0.031
4/28/2003,91.06,-0.0134
4/29/2003,90.64,-0.0251
4/30/2003,89.27,0.0909
5/1/2003,89.67,-0.0037
5/2/2003,90.67,-0.0792
5/5/2003,88.07,0.035
5/6/2003,84.73,0.1003
5/7/2003,86.37,0.109
5/8/2003,85.29,-0.0056
5/9/2003,82.56,0.0012
5/12/2003,83.21,0.0378
5/13/2003,84.97,0.0395
5/14/2003,88.92,0.0822
5/15/2003,94.39,-0.0092
5/16/2003,94.64,0.1113
5/19/2003,97.88,-0.0664
5/20/2003,104.39,0.1309
5/21/2003,108.54,-0.042
5/22/2003,102.78,0.0826
5/23/2003,99.53,-0.0215
5/26/2003,99.53,0.0038
5/27/2003,99.61,-0.0788
5/28/2003,100.35,-0.0128
5/29/2003,99.43,0.0884
5/30/2003,99.81,-0.0346
6/2/2003,101.65,-0.0385
6/3/2003,101.65,0.0793
6/4/2003,105.18,0.0367
6/5/2003,108.38,-0.0492
6/6/2003,103.35,-0.0089
6/9/2003,103.07,0.0753
6/10/2003,103.07,0.0856
6/11/2003,104.7,-0.0197
6/12/2003,101.58,0.0472
6/13/2003,103.18,0.051
6/16/2003,101.6,-0.0594
6/17/2003,105.35,-0.0888
6/18/2003,111.46,-0.1008
6/19/2003,113.39,0.0241
6/20/2003,113.39,-0.0273
6/23/2003,108.45,0.0536
6/24/2003,105.66,0.0625
6/25/2003,106.09,-0.1545
6/26/2003,106.6,-0.138
6/27/2003,108.19,0.0002
6/30/2003,103.6,0.0283
7/1/2003,100.56,-0.0337
7/2/2003,106.1,0.0114
7/3/2003,107.51,-0.1248
7/4/2003,107.51,0.0134
7/7/2003,104.88,-0.084
7/8/2003,104.88,0.0173
7/9/2003,101.98,0.0346
7/10/2003,103.09,0.0249
7/11/2003,98.87,0.0286
7/14/2003,99.3,-0.0974
7/15/2003,106.42,-0.2566
7/16/2003,109.89,0.0628
7/17/2003,110.06,-0.0019
7/18/2003,104.92,-0.0788
7/21/2003,114.74,-0.2115
7/22/2003,120.5,0.0883
7/23/2003,117.2,0.014
7/24/2003,115.12,-0.0561
7/25/2003,115.93,-0.0103
7/28/2003,126.36,-0.1051
7/29/2003,141.44,-0.1578
7/30/2003,146.99,0.1312
7/31/2003,160.86,-0.0984
8/1/2003,157.22,0.0222
8/4/2003,145.71,0.1002
8/5/2003,144.5,-0.1065
8/6/2003,144.38,0.1226
8/7/2003,129.15,0.0507
8/8/2003,130.96,-0.0525
8/11/2003,139.83,-0.0835
8/12/2003,131.67,-0.0725
8/13/2003,144.75,-0.1345
8/14/2003,147.39,0.0716
8/15/2003,140.59,-0.0397
